
-------Start
Simulation.__init__()                        t:[.0]      m:[1001/s]   mi:[1001/s]
VISUALS.show_message()                       t:[1.07]    m:[1094/s]   mi:[3785/s]
VISUALS.show_message()                       t:[1.07]    m:[1094/s]   mi:[3788/s]
VISUALS.show_message()                       t:[1.07]    m:[1094/s]   mi:[3790/s]
VISUALS.show_message()                       t:[1.07]    m:[1095/s]   mi:[3793/s]
VISUALS.show_message()                       t:[1.07]    m:[1095/s]   mi:[3795/s]
VISUALS.show_message()                       t:[1.07]    m:[1095/s]   mi:[3798/s]
VISUALS.show_message()                       t:[1.07]    m:[1095/s]   mi:[3801/s]
VISUALS.show_message()                       t:[1.07]    m:[1095/s]   mi:[3793/s]
VISUALS.show_message()                       t:[1.07]    m:[1095/s]   mi:[3795/s]
VISUALS.show_message()                       t:[1.07]    m:[1096/s]   mi:[3798/s]
VISUALS.show_message()                       t:[1.07]    m:[1096/s]   mi:[3801/s]
VISUALS.show_message()                       t:[1.07]    m:[1096/s]   mi:[3803/s]
VISUALS.show_message()                       t:[1.07]    m:[1096/s]   mi:[3806/s]
VISUALS.show_message()                       t:[1.07]    m:[1096/s]   mi:[3799/s]
VISUALS.show_message()                       t:[1.07]    m:[1096/s]   mi:[3802/s]
VISUALS.show_message()                       t:[1.07]    m:[1096/s]   mi:[3804/s]
VISUALS.show_message()                       t:[1.07]    m:[1097/s]   mi:[3807/s]
VISUALS.show_message()                       t:[1.07]    m:[1097/s]   mi:[3809/s]
VISUALS.show_message()                       t:[1.07]    m:[1097/s]   mi:[3812/s]
VISUALS.show_message()                       t:[1.07]    m:[1097/s]   mi:[3805/s]
VISUALS.show_message()                       t:[1.07]    m:[1097/s]   mi:[3807/s]
VISUALS.show_message()                       t:[1.07]    m:[1097/s]   mi:[3810/s]
VISUALS.show_message()                       t:[1.07]    m:[1098/s]   mi:[3813/s]
VISUALS.show_message()                       t:[1.07]    m:[1098/s]   mi:[3815/s]
VISUALS.show_message()                       t:[1.07]    m:[1098/s]   mi:[3818/s]
VISUALS.show_message()                       t:[1.07]    m:[1098/s]   mi:[3820/s]
VISUALS.show_message()                       t:[1.07]    m:[1098/s]   mi:[3813/s]
VISUALS.debug_errors()                       t:[1.07]    m:[1098/s]   mi:[3816/s]
VISUALS.show_message()                       t:[1.07]    m:[1099/s]   mi:[3818/s]
VISUALS.show_message()                       t:[1.07]    m:[1099/s]   mi:[3821/s]
VISUALS.show_errors()                        t:[1.07]    m:[1099/s]   mi:[3823/s]
VISUALS.update_screen()                      t:[1.07]    m:[1099/s]   mi:[3826/s]

-------Reload
Simulation.main()                            t:[1.07]    m:[1098/s]   mi:[3760/s]
Simulation.reload()                          t:[1.07]    m:[1098/s]   mi:[3763/s]
CONTROLLS.handle_events()                    t:[1.07]    m:[1098/s]   mi:[3765/s]
VISUALS.reload()                             t:[1.07]    m:[1098/s]   mi:[3768/s]
VISUALS.get_actions()                        t:[1.07]    m:[1099/s]   mi:[3770/s]
VISUALS.clear_screen()                       t:[1.07]    m:[1099/s]   mi:[3773/s]
VISUALS.draw_objects()                       t:[1.07]    m:[1099/s]   mi:[3757/s]
VISUALS.show_message()                       t:[1.07]    m:[1099/s]   mi:[3750/s]
VISUALS.draw_object()                        t:[1.07]    m:[1099/s]   mi:[3752/s]
VISUALS.draw_rect()                          t:[1.07]    m:[1099/s]   mi:[3755/s]
VISUALS.show_message()                       t:[1.07]    m:[1099/s]   mi:[3757/s]
VISUALS.draw_object()                        t:[1.07]    m:[1099/s]   mi:[3760/s]
VISUALS.draw_rect()                          t:[1.07]    m:[1099/s]   mi:[3762/s]
VISUALS.show_message()                       t:[1.07]    m:[1100/s]   mi:[3765/s]
VISUALS.info()                               t:[1.07]    m:[1100/s]   mi:[3767/s]
VISUALS.mouse_info()                         t:[1.07]    m:[1100/s]   mi:[3770/s]
VISUALS.show_message()                       t:[1.07]    m:[1100/s]   mi:[3772/s]
VISUALS.show_message()                       t:[1.07]    m:[1100/s]   mi:[3775/s]
VISUALS.show_messages()                      t:[1.07]    m:[1101/s]   mi:[3777/s]
VISUALS.show_message()                       t:[1.07]    m:[1101/s]   mi:[3780/s]
VISUALS.screen_info()                        t:[1.07]    m:[1101/s]   mi:[3772/s]
VISUALS.show_message()                       t:[1.07]    m:[1101/s]   mi:[3775/s]
VISUALS.show_message()                       t:[1.07]    m:[1101/s]   mi:[3777/s]
VISUALS.show_messages()                      t:[1.07]    m:[1101/s]   mi:[3780/s]
VISUALS.show_message()                       t:[1.07]    m:[1101/s]   mi:[3783/s]
VISUALS.show_message()                       t:[1.07]    m:[1102/s]   mi:[3785/s]
VISUALS.show_message()                       t:[1.07]    m:[1102/s]   mi:[3788/s]
VISUALS.show_message()                       t:[1.07]    m:[1102/s]   mi:[3790/s]
VISUALS.debug_info()                         t:[1.07]    m:[1102/s]   mi:[3793/s]
VISUALS.show_message()                       t:[1.07]    m:[1102/s]   mi:[3795/s]
VISUALS.show_message()                       t:[1.07]    m:[1103/s]   mi:[3798/s]
VISUALS.show_messages()                      t:[1.07]    m:[1103/s]   mi:[3800/s]
VISUALS.show_message()                       t:[1.07]    m:[1103/s]   mi:[3803/s]
VISUALS.show_message()                       t:[1.08]    m:[1103/s]   mi:[3796/s]
VISUALS.show_message()                       t:[1.08]    m:[1103/s]   mi:[3799/s]
VISUALS.show_message()                       t:[1.08]    m:[1103/s]   mi:[3801/s]
VISUALS.show_message()                       t:[1.08]    m:[1103/s]   mi:[3804/s]
VISUALS.show_message()                       t:[1.08]    m:[1104/s]   mi:[3806/s]
VISUALS.show_message()                       t:[1.08]    m:[1104/s]   mi:[3809/s]
VISUALS.show_message()                       t:[1.08]    m:[1104/s]   mi:[3801/s]
VISUALS.show_message()                       t:[1.08]    m:[1104/s]   mi:[3804/s]
VISUALS.show_message()                       t:[1.08]    m:[1104/s]   mi:[3806/s]
VISUALS.show_message()                       t:[1.08]    m:[1104/s]   mi:[3809/s]
VISUALS.show_message()                       t:[1.08]    m:[1105/s]   mi:[3811/s]
VISUALS.show_message()                       t:[1.08]    m:[1105/s]   mi:[3814/s]
VISUALS.show_message()                       t:[1.08]    m:[1105/s]   mi:[3816/s]
VISUALS.show_message()                       t:[1.08]    m:[1105/s]   mi:[3809/s]
VISUALS.show_message()                       t:[1.08]    m:[1105/s]   mi:[3812/s]
VISUALS.show_message()                       t:[1.08]    m:[1105/s]   mi:[3814/s]
VISUALS.show_message()                       t:[1.08]    m:[1105/s]   mi:[3817/s]
VISUALS.show_message()                       t:[1.08]    m:[1106/s]   mi:[3819/s]
VISUALS.show_message()                       t:[1.08]    m:[1106/s]   mi:[3822/s]
VISUALS.show_message()                       t:[1.08]    m:[1106/s]   mi:[3814/s]
VISUALS.show_message()                       t:[1.08]    m:[1106/s]   mi:[3817/s]
VISUALS.show_message()                       t:[1.08]    m:[1106/s]   mi:[3819/s]
VISUALS.show_message()                       t:[1.08]    m:[1106/s]   mi:[3822/s]
VISUALS.show_message()                       t:[1.08]    m:[1107/s]   mi:[3824/s]
VISUALS.show_message()                       t:[1.08]    m:[1107/s]   mi:[3827/s]
VISUALS.show_message()                       t:[1.08]    m:[1107/s]   mi:[3829/s]
VISUALS.show_message()                       t:[1.08]    m:[1107/s]   mi:[3823/s]
VISUALS.show_message()                       t:[1.08]    m:[1107/s]   mi:[3825/s]
VISUALS.debug_errors()                       t:[1.08]    m:[1107/s]   mi:[3828/s]
VISUALS.show_message()                       t:[1.08]    m:[1107/s]   mi:[3830/s]
VISUALS.show_message()                       t:[1.08]    m:[1108/s]   mi:[3833/s]
VISUALS.show_errors()                        t:[1.08]    m:[1108/s]   mi:[3835/s]
VISUALS.update_screen()                      t:[1.08]    m:[1108/s]   mi:[3838/s]

-------Reload
Simulation.main()                            t:[1.08]    m:[1107/s]   mi:[3770/s]
Simulation.reload()                          t:[1.08]    m:[1107/s]   mi:[3773/s]
CONTROLLS.handle_events()                    t:[1.08]    m:[1107/s]   mi:[3775/s]
VISUALS.reload()                             t:[1.08]    m:[1107/s]   mi:[3777/s]
VISUALS.get_actions()                        t:[1.08]    m:[1107/s]   mi:[3780/s]
VISUALS.clear_screen()                       t:[1.08]    m:[1108/s]   mi:[3782/s]
VISUALS.draw_objects()                       t:[1.08]    m:[1107/s]   mi:[3766/s]
VISUALS.show_message()                       t:[1.08]    m:[1108/s]   mi:[3769/s]
VISUALS.draw_object()                        t:[1.08]    m:[1108/s]   mi:[3771/s]
VISUALS.draw_rect()                          t:[1.08]    m:[1108/s]   mi:[3764/s]
VISUALS.show_message()                       t:[1.08]    m:[1108/s]   mi:[3767/s]
VISUALS.draw_object()                        t:[1.08]    m:[1108/s]   mi:[3769/s]
VISUALS.draw_rect()                          t:[1.08]    m:[1108/s]   mi:[3772/s]
VISUALS.show_message()                       t:[1.08]    m:[1108/s]   mi:[3774/s]
VISUALS.info()                               t:[1.08]    m:[1109/s]   mi:[3776/s]
VISUALS.mouse_info()                         t:[1.08]    m:[1109/s]   mi:[3779/s]
VISUALS.show_message()                       t:[1.08]    m:[1109/s]   mi:[3781/s]
VISUALS.show_message()                       t:[1.08]    m:[1109/s]   mi:[3784/s]
VISUALS.show_messages()                      t:[1.08]    m:[1109/s]   mi:[3786/s]
VISUALS.show_message()                       t:[1.08]    m:[1110/s]   mi:[3789/s]
VISUALS.screen_info()                        t:[1.08]    m:[1110/s]   mi:[3791/s]
VISUALS.show_message()                       t:[1.08]    m:[1110/s]   mi:[3793/s]
VISUALS.show_message()                       t:[1.08]    m:[1110/s]   mi:[3796/s]
VISUALS.show_messages()                      t:[1.08]    m:[1110/s]   mi:[3789/s]
VISUALS.show_message()                       t:[1.08]    m:[1110/s]   mi:[3791/s]
VISUALS.show_message()                       t:[1.08]    m:[1110/s]   mi:[3794/s]
VISUALS.show_message()                       t:[1.08]    m:[1111/s]   mi:[3796/s]
VISUALS.show_message()                       t:[1.08]    m:[1111/s]   mi:[3799/s]
VISUALS.debug_info()                         t:[1.08]    m:[1111/s]   mi:[3801/s]
VISUALS.show_message()                       t:[1.08]    m:[1111/s]   mi:[3803/s]
VISUALS.show_message()                       t:[1.08]    m:[1111/s]   mi:[3806/s]
VISUALS.show_messages()                      t:[1.08]    m:[1112/s]   mi:[3808/s]
VISUALS.show_message()                       t:[1.08]    m:[1112/s]   mi:[3811/s]
VISUALS.show_message()                       t:[1.08]    m:[1112/s]   mi:[3813/s]
VISUALS.show_message()                       t:[1.08]    m:[1112/s]   mi:[3806/s]
VISUALS.show_message()                       t:[1.08]    m:[1112/s]   mi:[3809/s]
VISUALS.show_message()                       t:[1.08]    m:[1112/s]   mi:[3811/s]
VISUALS.show_message()                       t:[1.08]    m:[1112/s]   mi:[3814/s]
VISUALS.show_message()                       t:[1.08]    m:[1113/s]   mi:[3816/s]
VISUALS.show_message()                       t:[1.08]    m:[1113/s]   mi:[3818/s]
VISUALS.show_message()                       t:[1.08]    m:[1113/s]   mi:[3821/s]
VISUALS.show_message()                       t:[1.08]    m:[1113/s]   mi:[3814/s]
VISUALS.show_message()                       t:[1.08]    m:[1113/s]   mi:[3816/s]
VISUALS.show_message()                       t:[1.08]    m:[1113/s]   mi:[3818/s]
VISUALS.show_message()                       t:[1.08]    m:[1114/s]   mi:[3821/s]
VISUALS.show_message()                       t:[1.08]    m:[1114/s]   mi:[3823/s]
VISUALS.show_message()                       t:[1.08]    m:[1114/s]   mi:[3826/s]
VISUALS.show_message()                       t:[1.08]    m:[1114/s]   mi:[3819/s]
VISUALS.show_message()                       t:[1.08]    m:[1114/s]   mi:[3821/s]
VISUALS.show_message()                       t:[1.08]    m:[1114/s]   mi:[3824/s]
VISUALS.show_message()                       t:[1.08]    m:[1114/s]   mi:[3826/s]
VISUALS.show_message()                       t:[1.08]    m:[1115/s]   mi:[3828/s]
VISUALS.show_message()                       t:[1.08]    m:[1115/s]   mi:[3831/s]
VISUALS.show_message()                       t:[1.08]    m:[1115/s]   mi:[3824/s]
VISUALS.show_message()                       t:[1.08]    m:[1115/s]   mi:[3827/s]
VISUALS.show_message()                       t:[1.08]    m:[1115/s]   mi:[3829/s]
VISUALS.show_message()                       t:[1.08]    m:[1115/s]   mi:[3832/s]
VISUALS.show_message()                       t:[1.08]    m:[1116/s]   mi:[3834/s]
VISUALS.show_message()                       t:[1.08]    m:[1116/s]   mi:[3836/s]
VISUALS.show_message()                       t:[1.08]    m:[1116/s]   mi:[3839/s]
VISUALS.show_message()                       t:[1.08]    m:[1116/s]   mi:[3832/s]
VISUALS.debug_errors()                       t:[1.08]    m:[1116/s]   mi:[3834/s]
VISUALS.show_message()                       t:[1.08]    m:[1116/s]   mi:[3836/s]
VISUALS.show_message()                       t:[1.08]    m:[1116/s]   mi:[3839/s]
VISUALS.show_errors()                        t:[1.08]    m:[1117/s]   mi:[3841/s]
VISUALS.update_screen()                      t:[1.08]    m:[1117/s]   mi:[3844/s]

-------Reload
Simulation.main()                            t:[1.08]    m:[1115/s]   mi:[3774/s]
Simulation.reload()                          t:[1.08]    m:[1116/s]   mi:[3777/s]
CONTROLLS.handle_events()                    t:[1.08]    m:[1116/s]   mi:[3779/s]
VISUALS.reload()                             t:[1.08]    m:[1116/s]   mi:[3781/s]
VISUALS.get_actions()                        t:[1.08]    m:[1116/s]   mi:[3784/s]
VISUALS.clear_screen()                       t:[1.08]    m:[1116/s]   mi:[3786/s]
VISUALS.draw_objects()                       t:[1.08]    m:[1116/s]   mi:[3762/s]
VISUALS.show_message()                       t:[1.08]    m:[1116/s]   mi:[3764/s]
VISUALS.draw_object()                        t:[1.08]    m:[1116/s]   mi:[3767/s]
VISUALS.draw_rect()                          t:[1.08]    m:[1116/s]   mi:[3769/s]
VISUALS.show_message()                       t:[1.08]    m:[1117/s]   mi:[3771/s]
VISUALS.draw_object()                        t:[1.08]    m:[1117/s]   mi:[3774/s]
VISUALS.draw_rect()                          t:[1.08]    m:[1117/s]   mi:[3776/s]
VISUALS.show_message()                       t:[1.08]    m:[1117/s]   mi:[3778/s]
VISUALS.info()                               t:[1.08]    m:[1117/s]   mi:[3781/s]
VISUALS.mouse_info()                         t:[1.08]    m:[1117/s]   mi:[3783/s]
VISUALS.show_message()                       t:[1.08]    m:[1118/s]   mi:[3785/s]
VISUALS.show_message()                       t:[1.08]    m:[1118/s]   mi:[3788/s]
VISUALS.show_messages()                      t:[1.08]    m:[1118/s]   mi:[3781/s]
VISUALS.show_message()                       t:[1.08]    m:[1118/s]   mi:[3783/s]
VISUALS.screen_info()                        t:[1.08]    m:[1118/s]   mi:[3786/s]
VISUALS.show_message()                       t:[1.08]    m:[1118/s]   mi:[3788/s]
VISUALS.show_message()                       t:[1.08]    m:[1119/s]   mi:[3790/s]
VISUALS.show_messages()                      t:[1.08]    m:[1119/s]   mi:[3793/s]
VISUALS.show_message()                       t:[1.08]    m:[1119/s]   mi:[3795/s]
VISUALS.show_message()                       t:[1.08]    m:[1119/s]   mi:[3797/s]
VISUALS.show_message()                       t:[1.08]    m:[1119/s]   mi:[3800/s]
VISUALS.show_message()                       t:[1.08]    m:[1119/s]   mi:[3802/s]
VISUALS.debug_info()                         t:[1.08]    m:[1120/s]   mi:[3804/s]
VISUALS.show_message()                       t:[1.08]    m:[1120/s]   mi:[3806/s]
VISUALS.show_message()                       t:[1.08]    m:[1120/s]   mi:[3809/s]
VISUALS.show_messages()                      t:[1.08]    m:[1120/s]   mi:[3811/s]
VISUALS.show_message()                       t:[1.08]    m:[1120/s]   mi:[3813/s]
VISUALS.show_message()                       t:[1.08]    m:[1120/s]   mi:[3807/s]
VISUALS.show_message()                       t:[1.08]    m:[1121/s]   mi:[3809/s]
VISUALS.show_message()                       t:[1.08]    m:[1121/s]   mi:[3811/s]
VISUALS.show_message()                       t:[1.08]    m:[1121/s]   mi:[3814/s]
VISUALS.show_message()                       t:[1.08]    m:[1121/s]   mi:[3816/s]
VISUALS.show_message()                       t:[1.08]    m:[1121/s]   mi:[3818/s]
VISUALS.show_message()                       t:[1.08]    m:[1121/s]   mi:[3812/s]
VISUALS.show_message()                       t:[1.08]    m:[1121/s]   mi:[3814/s]
VISUALS.show_message()                       t:[1.08]    m:[1122/s]   mi:[3816/s]
VISUALS.show_message()                       t:[1.08]    m:[1122/s]   mi:[3819/s]
VISUALS.show_message()                       t:[1.08]    m:[1122/s]   mi:[3821/s]
VISUALS.show_message()                       t:[1.08]    m:[1122/s]   mi:[3823/s]
VISUALS.show_message()                       t:[1.08]    m:[1122/s]   mi:[3817/s]
VISUALS.show_message()                       t:[1.08]    m:[1122/s]   mi:[3819/s]
VISUALS.show_message()                       t:[1.08]    m:[1123/s]   mi:[3822/s]
VISUALS.show_message()                       t:[1.08]    m:[1123/s]   mi:[3824/s]
VISUALS.show_message()                       t:[1.08]    m:[1123/s]   mi:[3826/s]
VISUALS.show_message()                       t:[1.08]    m:[1123/s]   mi:[3829/s]
VISUALS.show_message()                       t:[1.08]    m:[1123/s]   mi:[3831/s]
VISUALS.show_message()                       t:[1.08]    m:[1123/s]   mi:[3824/s]
VISUALS.show_message()                       t:[1.08]    m:[1123/s]   mi:[3826/s]
VISUALS.show_message()                       t:[1.08]    m:[1124/s]   mi:[3829/s]
VISUALS.show_message()                       t:[1.08]    m:[1124/s]   mi:[3831/s]
VISUALS.show_message()                       t:[1.08]    m:[1124/s]   mi:[3833/s]
VISUALS.show_message()                       t:[1.08]    m:[1124/s]   mi:[3836/s]
VISUALS.show_message()                       t:[1.08]    m:[1124/s]   mi:[3829/s]
VISUALS.show_message()                       t:[1.08]    m:[1124/s]   mi:[3831/s]
VISUALS.show_message()                       t:[1.08]    m:[1125/s]   mi:[3834/s]
VISUALS.debug_errors()                       t:[1.08]    m:[1125/s]   mi:[3836/s]
VISUALS.show_message()                       t:[1.08]    m:[1125/s]   mi:[3838/s]
VISUALS.show_message()                       t:[1.08]    m:[1125/s]   mi:[3840/s]
VISUALS.show_errors()                        t:[1.08]    m:[1125/s]   mi:[3843/s]
VISUALS.update_screen()                      t:[1.08]    m:[1125/s]   mi:[3845/s]

-------Reload
Simulation.main()                            t:[1.08]    m:[1124/s]   mi:[3779/s]
Simulation.reload()                          t:[1.08]    m:[1124/s]   mi:[3781/s]
CONTROLLS.handle_events()                    t:[1.08]    m:[1124/s]   mi:[3783/s]
VISUALS.reload()                             t:[1.08]    m:[1125/s]   mi:[3785/s]
VISUALS.get_actions()                        t:[1.08]    m:[1125/s]   mi:[3788/s]
VISUALS.clear_screen()                       t:[1.08]    m:[1125/s]   mi:[3790/s]
VISUALS.draw_objects()                       t:[1.08]    m:[1124/s]   mi:[3758/s]
VISUALS.show_message()                       t:[1.09]    m:[1124/s]   mi:[3760/s]
VISUALS.draw_object()                        t:[1.09]    m:[1125/s]   mi:[3762/s]
VISUALS.draw_rect()                          t:[1.09]    m:[1125/s]   mi:[3764/s]
VISUALS.show_message()                       t:[1.09]    m:[1125/s]   mi:[3767/s]
VISUALS.draw_object()                        t:[1.09]    m:[1125/s]   mi:[3769/s]
VISUALS.draw_rect()                          t:[1.09]    m:[1125/s]   mi:[3771/s]
VISUALS.show_message()                       t:[1.09]    m:[1126/s]   mi:[3773/s]
VISUALS.info()                               t:[1.09]    m:[1126/s]   mi:[3776/s]
VISUALS.mouse_info()                         t:[1.09]    m:[1126/s]   mi:[3778/s]
VISUALS.show_message()                       t:[1.09]    m:[1126/s]   mi:[3780/s]
VISUALS.show_message()                       t:[1.09]    m:[1126/s]   mi:[3774/s]
VISUALS.show_messages()                      t:[1.09]    m:[1126/s]   mi:[3776/s]
VISUALS.show_message()                       t:[1.09]    m:[1126/s]   mi:[3778/s]
VISUALS.screen_info()                        t:[1.09]    m:[1127/s]   mi:[3781/s]
VISUALS.show_message()                       t:[1.09]    m:[1127/s]   mi:[3783/s]
VISUALS.show_message()                       t:[1.09]    m:[1127/s]   mi:[3785/s]
VISUALS.show_messages()                      t:[1.09]    m:[1127/s]   mi:[3787/s]
VISUALS.show_message()                       t:[1.09]    m:[1127/s]   mi:[3789/s]
VISUALS.show_message()                       t:[1.09]    m:[1128/s]   mi:[3792/s]
VISUALS.show_message()                       t:[1.09]    m:[1128/s]   mi:[3794/s]
VISUALS.show_message()                       t:[1.09]    m:[1128/s]   mi:[3796/s]
VISUALS.debug_info()                         t:[1.09]    m:[1128/s]   mi:[3798/s]
VISUALS.show_message()                       t:[1.09]    m:[1128/s]   mi:[3793/s]
VISUALS.show_message()                       t:[1.09]    m:[1128/s]   mi:[3795/s]
VISUALS.show_messages()                      t:[1.09]    m:[1128/s]   mi:[3797/s]
VISUALS.show_message()                       t:[1.09]    m:[1129/s]   mi:[3799/s]
VISUALS.show_message()                       t:[1.09]    m:[1129/s]   mi:[3801/s]
VISUALS.show_message()                       t:[1.09]    m:[1129/s]   mi:[3804/s]
VISUALS.show_message()                       t:[1.09]    m:[1129/s]   mi:[3806/s]
VISUALS.show_message()                       t:[1.09]    m:[1129/s]   mi:[3808/s]
VISUALS.show_message()                       t:[1.09]    m:[1129/s]   mi:[3802/s]
VISUALS.show_message()                       t:[1.09]    m:[1130/s]   mi:[3804/s]
VISUALS.show_message()                       t:[1.09]    m:[1130/s]   mi:[3806/s]
VISUALS.show_message()                       t:[1.09]    m:[1130/s]   mi:[3808/s]
VISUALS.show_message()                       t:[1.09]    m:[1130/s]   mi:[3811/s]
VISUALS.show_message()                       t:[1.09]    m:[1130/s]   mi:[3813/s]
VISUALS.show_message()                       t:[1.09]    m:[1130/s]   mi:[3815/s]
VISUALS.show_message()                       t:[1.09]    m:[1130/s]   mi:[3809/s]
VISUALS.show_message()                       t:[1.09]    m:[1131/s]   mi:[3811/s]
VISUALS.show_message()                       t:[1.09]    m:[1131/s]   mi:[3813/s]
VISUALS.show_message()                       t:[1.09]    m:[1131/s]   mi:[3815/s]
VISUALS.show_message()                       t:[1.09]    m:[1131/s]   mi:[3817/s]
VISUALS.show_message()                       t:[1.09]    m:[1131/s]   mi:[3820/s]
VISUALS.show_message()                       t:[1.09]    m:[1131/s]   mi:[3813/s]
VISUALS.show_message()                       t:[1.09]    m:[1131/s]   mi:[3816/s]
VISUALS.show_message()                       t:[1.09]    m:[1132/s]   mi:[3818/s]
VISUALS.show_message()                       t:[1.09]    m:[1132/s]   mi:[3820/s]
VISUALS.show_message()                       t:[1.09]    m:[1132/s]   mi:[3822/s]
VISUALS.show_message()                       t:[1.09]    m:[1132/s]   mi:[3824/s]
VISUALS.show_message()                       t:[1.09]    m:[1132/s]   mi:[3827/s]
VISUALS.show_message()                       t:[1.09]    m:[1132/s]   mi:[3820/s]
VISUALS.show_message()                       t:[1.09]    m:[1133/s]   mi:[3822/s]
VISUALS.show_message()                       t:[1.09]    m:[1133/s]   mi:[3825/s]
VISUALS.show_message()                       t:[1.09]    m:[1133/s]   mi:[3827/s]
VISUALS.debug_errors()                       t:[1.09]    m:[1133/s]   mi:[3829/s]
VISUALS.show_message()                       t:[1.09]    m:[1133/s]   mi:[3831/s]
VISUALS.show_message()                       t:[1.09]    m:[1133/s]   mi:[3833/s]
VISUALS.show_errors()                        t:[1.09]    m:[1134/s]   mi:[3836/s]
VISUALS.update_screen()                      t:[1.09]    m:[1134/s]   mi:[3838/s]

-------Reload
Simulation.main()                            t:[1.09]    m:[1133/s]   mi:[3790/s]
Simulation.reload()                          t:[1.09]    m:[1133/s]   mi:[3792/s]
CONTROLLS.handle_events()                    t:[1.09]    m:[1133/s]   mi:[3795/s]
VISUALS.reload()                             t:[1.09]    m:[1133/s]   mi:[3797/s]
VISUALS.get_actions()                        t:[1.09]    m:[1134/s]   mi:[3799/s]
VISUALS.clear_screen()                       t:[1.09]    m:[1134/s]   mi:[3801/s]
VISUALS.draw_objects()                       t:[1.09]    m:[1133/s]   mi:[3779/s]
VISUALS.show_message()                       t:[1.09]    m:[1133/s]   mi:[3781/s]
VISUALS.draw_object()                        t:[1.09]    m:[1134/s]   mi:[3783/s]
VISUALS.draw_rect()                          t:[1.09]    m:[1134/s]   mi:[3785/s]
VISUALS.show_message()                       t:[1.09]    m:[1134/s]   mi:[3788/s]
VISUALS.draw_object()                        t:[1.09]    m:[1134/s]   mi:[3790/s]
VISUALS.draw_rect()                          t:[1.09]    m:[1134/s]   mi:[3792/s]
VISUALS.show_message()                       t:[1.09]    m:[1135/s]   mi:[3794/s]
VISUALS.info()                               t:[1.09]    m:[1135/s]   mi:[3796/s]
VISUALS.mouse_info()                         t:[1.09]    m:[1135/s]   mi:[3798/s]
VISUALS.show_message()                       t:[1.09]    m:[1135/s]   mi:[3801/s]
VISUALS.show_message()                       t:[1.09]    m:[1135/s]   mi:[3803/s]
VISUALS.show_messages()                      t:[1.09]    m:[1135/s]   mi:[3797/s]
VISUALS.show_message()                       t:[1.09]    m:[1135/s]   mi:[3799/s]
VISUALS.screen_info()                        t:[1.09]    m:[1136/s]   mi:[3801/s]
VISUALS.show_message()                       t:[1.09]    m:[1136/s]   mi:[3803/s]
VISUALS.show_message()                       t:[1.09]    m:[1136/s]   mi:[3805/s]
VISUALS.show_messages()                      t:[1.09]    m:[1136/s]   mi:[3807/s]
VISUALS.show_message()                       t:[1.09]    m:[1136/s]   mi:[3810/s]
VISUALS.show_message()                       t:[1.09]    m:[1137/s]   mi:[3812/s]
VISUALS.show_message()                       t:[1.09]    m:[1137/s]   mi:[3814/s]
VISUALS.show_message()                       t:[1.09]    m:[1137/s]   mi:[3816/s]
VISUALS.debug_info()                         t:[1.09]    m:[1137/s]   mi:[3818/s]
VISUALS.show_message()                       t:[1.09]    m:[1137/s]   mi:[3820/s]
VISUALS.show_message()                       t:[1.09]    m:[1137/s]   mi:[3822/s]
VISUALS.show_messages()                      t:[1.09]    m:[1138/s]   mi:[3825/s]
VISUALS.show_message()                       t:[1.09]    m:[1138/s]   mi:[3827/s]
VISUALS.show_message()                       t:[1.09]    m:[1138/s]   mi:[3821/s]
VISUALS.show_message()                       t:[1.09]    m:[1138/s]   mi:[3823/s]
VISUALS.show_message()                       t:[1.09]    m:[1138/s]   mi:[3825/s]
VISUALS.show_message()                       t:[1.09]    m:[1138/s]   mi:[3827/s]
VISUALS.show_message()                       t:[1.09]    m:[1139/s]   mi:[3829/s]
VISUALS.show_message()                       t:[1.09]    m:[1139/s]   mi:[3831/s]
VISUALS.show_message()                       t:[1.09]    m:[1139/s]   mi:[3825/s]
VISUALS.show_message()                       t:[1.09]    m:[1139/s]   mi:[3828/s]
VISUALS.show_message()                       t:[1.09]    m:[1139/s]   mi:[3830/s]
VISUALS.show_message()                       t:[1.09]    m:[1139/s]   mi:[3832/s]
VISUALS.show_message()                       t:[1.09]    m:[1139/s]   mi:[3834/s]
VISUALS.show_message()                       t:[1.09]    m:[1140/s]   mi:[3836/s]
VISUALS.show_message()                       t:[1.09]    m:[1140/s]   mi:[3838/s]
VISUALS.show_message()                       t:[1.09]    m:[1140/s]   mi:[3832/s]
VISUALS.show_message()                       t:[1.09]    m:[1140/s]   mi:[3834/s]
VISUALS.show_message()                       t:[1.09]    m:[1140/s]   mi:[3836/s]
VISUALS.show_message()                       t:[1.09]    m:[1140/s]   mi:[3838/s]
VISUALS.show_message()                       t:[1.09]    m:[1140/s]   mi:[3841/s]
VISUALS.show_message()                       t:[1.09]    m:[1141/s]   mi:[3843/s]
VISUALS.show_message()                       t:[1.09]    m:[1141/s]   mi:[3836/s]
VISUALS.show_message()                       t:[1.09]    m:[1141/s]   mi:[3839/s]
VISUALS.show_message()                       t:[1.09]    m:[1141/s]   mi:[3841/s]
VISUALS.show_message()                       t:[1.09]    m:[1141/s]   mi:[3843/s]
VISUALS.show_message()                       t:[1.09]    m:[1141/s]   mi:[3845/s]
VISUALS.show_message()                       t:[1.09]    m:[1142/s]   mi:[3847/s]
